EquipmentOrderId,Date,ProductName,UnitOfMeasure,Quantity,CostPerItem,Costs,Currency,EmployeeId
EO417165,2018-09-02,Pencil,ST,4,0.2,0.8,EUR,E108477
EO417166,2018-09-02,Notepad,ST,3,0.9,2.7,EUR,E108699
EO417186,2018-09-02,Pencil,ST,3,0.2,0.6,EUR,E108775
EO417198,2018-09-02,Paper clips (package),ST,5,4.3,21.5,EUR,E108806
EO417217,2018-09-02,Paper clips (package),ST,3,4.3,12.89,EUR,E108834
EO417217,2018-09-03,Paper clips (package),ST,5,4.3,21.5,EUR,E107704
EO417227,2018-09-03,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107710
EO417234,2018-09-03,Paper clips (package),ST,5,4.3,21.5,EUR,E107747
EO417249,2018-09-03,Pen,ST,1,0.5,0.5,EUR,E107793
EO417254,2018-09-03,Printer paper,ST,1,1.9,1.9,EUR,E107886
EO417268,2018-09-03,Paper clips (package),ST,4,4.3,17.2,EUR,E108738
EO417275,2018-09-03,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108765
EO417281,2018-09-04,Paper clips (package),ST,4,4.3,17.2,EUR,E107665
EO417289,2018-09-04,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107702
EO417297,2018-09-04,Notepad,ST,2,0.9,1.8,EUR,E107704
EO417309,2018-09-04,Notepad,ST,2,0.9,1.8,EUR,E107908
EO417314,2018-09-04,Notepad,ST,2,0.9,1.8,EUR,E107941
EO417332,2018-09-04,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107965
EO417337,2018-09-04,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108317
EO417354,2018-09-04,Notepad,ST,3,0.9,2.7,EUR,E108365
EO417358,2018-09-04,Paper clips (package),ST,4,4.3,17.2,EUR,E108543
EO417373,2018-09-04,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108655
EO417377,2018-09-04,Pencil,ST,4,0.2,0.8,EUR,E108840
EO417388,2018-09-04,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108865
EO417391,2018-09-05,Pencil,ST,3,0.2,0.6,EUR,E107741
EO417407,2018-09-05,Pencil,ST,4,0.2,0.8,EUR,E108067
EO417410,2018-09-05,Notepad,ST,2,0.9,1.8,EUR,E108119
EO417419,2018-09-05,Pen,ST,1,0.5,0.5,EUR,E108791
EO417427,2018-09-06,Pencil,ST,4,0.2,0.8,EUR,E107740
EO417431,2018-09-06,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107793
EO417436,2018-09-06,Pen,ST,1,0.5,0.5,EUR,E108245
EO417439,2018-09-06,Notepad,ST,2,0.9,1.8,EUR,E108262
EO417458,2018-09-06,Notepad,ST,4,0.9,3.6,EUR,E108467
EO417474,2018-09-06,Pen,ST,1,0.5,0.5,EUR,E108511
EO417488,2018-09-06,Paper clips (package),ST,4,4.3,17.2,EUR,E108597
EO417501,2018-09-06,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108775
EO417520,2018-09-07,Notepad,ST,2,0.9,1.8,EUR,E107559
EO417532,2018-09-07,Notepad,ST,2,0.9,1.8,EUR,E107673
EO417535,2018-09-07,Pencil,ST,3,0.2,0.6,EUR,E107681
EO417538,2018-09-07,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107830
EO417556,2018-09-07,Notepad,ST,3,0.9,2.7,EUR,E108201
EO417565,2018-09-07,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108225
EO417573,2018-09-07,Paper clips (package),ST,4,4.3,17.2,EUR,E108309
EO417576,2018-09-07,Notepad,ST,2,0.9,1.8,EUR,E108816
EO417589,2018-09-08,Pen,ST,1,0.5,0.5,EUR,E107836
EO417604,2018-09-08,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107882
EO417604,2018-09-08,Notepad,ST,3,0.9,2.7,EUR,E107908
EO417622,2018-09-08,Pencil,ST,4,0.2,0.8,EUR,E108050
EO417641,2018-09-08,Printer paper,ST,1,1.9,1.9,EUR,E108101
EO417652,2018-09-08,Paper clips (package),ST,3,4.3,12.89,EUR,E108252
EO417669,2018-09-08,Paper clips (package),ST,4,4.3,17.2,EUR,E108511
EO417683,2018-09-08,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108597
EO417689,2018-09-08,Pencil,ST,4,0.2,0.8,EUR,E108667
EO417704,2018-09-08,Pencil,ST,4,0.2,0.8,EUR,E108758
EO417714,2018-09-08,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108834
EO417723,2018-09-09,Pencil,ST,5,0.2,1.0,EUR,E107601
EO417739,2018-09-09,Pen,ST,1,0.5,0.5,EUR,E107936
EO417754,2018-09-09,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108045
EO417769,2018-09-09,Notepad,ST,2,0.9,1.8,EUR,E108352
EO417771,2018-09-10,Pen,ST,1,0.5,0.5,EUR,E107559
EO417782,2018-09-10,Notepad,ST,2,0.9,1.8,EUR,E107666
EO417785,2018-09-10,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107949
EO417785,2018-09-10,Pen,ST,1,0.5,0.5,EUR,E108039
EO417786,2018-09-10,Paper clips (package),ST,4,4.3,17.2,EUR,E108459
EO417801,2018-09-10,Paper clips (package),ST,3,4.3,12.89,EUR,E108580
EO417811,2018-09-10,Printer paper,ST,1,1.9,1.9,EUR,E108580
EO417816,2018-09-10,Notepad,ST,3,0.9,2.7,EUR,E108791
EO417821,2018-09-10,Paper clips (package),ST,4,4.3,17.2,EUR,E108833
EO417834,2018-09-11,Paper clips (package),ST,3,4.3,12.89,EUR,E108699
EO417842,2018-09-12,Notepad,ST,3,0.9,2.7,EUR,E107637
EO417845,2018-09-12,Paper clips (package),ST,4,4.3,17.2,EUR,E108011
EO417853,2018-09-12,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108216
EO417865,2018-09-12,Paper clips (package),ST,4,4.3,17.2,EUR,E108317
EO417879,2018-09-12,Paper clips (package),ST,5,4.3,21.5,EUR,E108934
EO417883,2018-09-13,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107805
EO417889,2018-09-13,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107972
EO417901,2018-09-13,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108081
EO417920,2018-09-13,Printer paper,ST,1,1.9,1.9,EUR,E108095
EO417937,2018-09-13,Pencil,ST,4,0.2,0.8,EUR,E108157
EO417937,2018-09-13,Printer paper,ST,1,1.9,1.9,EUR,E108325
EO417956,2018-09-13,Pencil,ST,4,0.2,0.8,EUR,E108387
EO417966,2018-09-13,Notepad,ST,2,0.9,1.8,EUR,E108518
EO417984,2018-09-13,Printer paper,ST,1,1.9,1.9,EUR,E108667
EO417988,2018-09-13,Printer paper,ST,1,1.9,1.9,EUR,E108873
EO417989,2018-09-13,Notepad,ST,2,0.9,1.8,EUR,E108909
EO418003,2018-09-14,Notepad,ST,3,0.9,2.7,EUR,E107601
EO418023,2018-09-14,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107710
EO418034,2018-09-14,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108365
EO418040,2018-09-14,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108409
EO418057,2018-09-14,Paper clips (package),ST,3,4.3,12.89,EUR,E108467
EO418077,2018-09-14,Notepad,ST,2,0.9,1.8,EUR,E108532
EO418091,2018-09-14,Pen,ST,1,0.5,0.5,EUR,E108816
EO418111,2018-09-14,Paper clips (package),ST,3,4.3,12.89,EUR,E108824
EO418128,2018-09-14,Paper clips (package),ST,3,4.3,12.89,EUR,E108888
EO418133,2018-09-14,Pen,ST,1,0.5,0.5,EUR,E108909
EO418148,2018-09-14,Pen,ST,1,0.5,0.5,EUR,E108934
EO418157,2018-09-15,Notepad,ST,3,0.9,2.7,EUR,E107758
EO418158,2018-09-15,Pencil,ST,3,0.2,0.6,EUR,E108183
EO418178,2018-09-15,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108313
EO418194,2018-09-15,Paper clips (package),ST,4,4.3,17.2,EUR,E108483
EO418207,2018-09-15,Pencil,ST,3,0.2,0.6,EUR,E108775
EO418223,2018-09-16,Printer paper,ST,1,1.9,1.9,EUR,E107673
EO418231,2018-09-16,Pencil,ST,3,0.2,0.6,EUR,E107928
EO418237,2018-09-16,Paper clips (package),ST,3,4.3,12.89,EUR,E107972
EO418238,2018-09-16,Pencil,ST,4,0.2,0.8,EUR,E108119
EO418256,2018-09-16,Paper clips (package),ST,4,4.3,17.2,EUR,E108219
EO418264,2018-09-16,Notepad,ST,4,0.9,3.6,EUR,E108800
EO418269,2018-09-17,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107653
EO418277,2018-09-17,Paper clips (package),ST,4,4.3,17.2,EUR,E107814
EO418285,2018-09-17,Pen,ST,1,0.5,0.5,EUR,E108067
EO418298,2018-09-17,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108225
EO418315,2018-09-17,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108238
EO418315,2018-09-17,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108329
EO418316,2018-09-17,Printer paper,ST,1,1.9,1.9,EUR,E108738
EO418324,2018-09-18,Pen,ST,1,0.5,0.5,EUR,E107672
EO418332,2018-09-18,Printer paper,ST,1,1.9,1.9,EUR,E107763
EO418346,2018-09-18,Notepad,ST,3,0.9,2.7,EUR,E108039
EO418358,2018-09-18,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108245
EO418375,2018-09-18,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108387
EO418392,2018-09-18,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108387
EO418408,2018-09-18,Printer paper,ST,1,1.9,1.9,EUR,E108474
EO418420,2018-09-18,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108483
EO418427,2018-09-18,Notepad,ST,2,0.9,1.8,EUR,E108543
EO418441,2018-09-18,Notepad,ST,3,0.9,2.7,EUR,E108586
EO418456,2018-09-18,Notepad,ST,2,0.9,1.8,EUR,E108824
EO418473,2018-09-18,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108833
EO418483,2018-09-18,Notepad,ST,3,0.9,2.7,EUR,E108894
EO418484,2018-09-18,Pencil,ST,3,0.2,0.6,EUR,E108909
EO418498,2018-09-19,Notepad,ST,3,0.9,2.7,EUR,E108447
EO418514,2018-09-19,Paper clips (package),ST,3,4.3,12.89,EUR,E108474
EO418516,2018-09-20,Notepad,ST,2,0.9,1.8,EUR,E107982
EO418528,2018-09-20,Pencil,ST,5,0.2,1.0,EUR,E108518
EO418544,2018-09-20,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108833
EO418564,2018-09-21,Notepad,ST,2,0.9,1.8,EUR,E107666
EO418575,2018-09-21,Pencil,ST,3,0.2,0.6,EUR,E107908
EO418585,2018-09-21,Pencil,ST,5,0.2,1.0,EUR,E107972
EO418590,2018-09-21,Pencil,ST,3,0.2,0.6,EUR,E108135
EO418599,2018-09-21,Printer paper,ST,1,1.9,1.9,EUR,E108340
EO418611,2018-09-21,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108453
EO418618,2018-09-21,Notepad,ST,2,0.9,1.8,EUR,E108474
EO418619,2018-09-21,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108631
EO418638,2018-09-21,Notepad,ST,2,0.9,1.8,EUR,E108758
EO418652,2018-09-21,Paper clips (package),ST,4,4.3,17.2,EUR,E108927
EO418662,2018-09-22,Notepad,ST,3,0.9,2.7,EUR,E107598
EO418671,2018-09-22,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107728
EO418683,2018-09-22,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108031
EO418697,2018-09-22,Pencil,ST,4,0.2,0.8,EUR,E108060
EO418705,2018-09-22,Pen,ST,1,0.5,0.5,EUR,E108226
EO418719,2018-09-22,Paper clips (package),ST,3,4.3,12.89,EUR,E108252
EO418719,2018-09-22,Pen,ST,1,0.5,0.5,EUR,E108317
EO418727,2018-09-22,Paper clips (package),ST,4,4.3,17.2,EUR,E108543
EO418733,2018-09-23,Printer paper,ST,1,1.9,1.9,EUR,E107763
EO418747,2018-09-23,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107806
EO418761,2018-09-23,Notepad,ST,2,0.9,1.8,EUR,E107836
EO418773,2018-09-23,Paper clips (package),ST,4,4.3,17.2,EUR,E108245
EO418787,2018-09-23,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108262
EO418796,2018-09-23,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108416
EO418796,2018-09-24,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107836
EO418804,2018-09-24,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108834
EO418810,2018-09-24,Paper clips (package),ST,4,4.3,17.2,EUR,E108855
EO418814,2018-09-25,Printer paper,ST,1,1.9,1.9,EUR,E107704
EO418834,2018-09-25,Printer paper,ST,1,1.9,1.9,EUR,E107793
EO418846,2018-09-25,Paper clips (package),ST,4,4.3,17.2,EUR,E108126
EO418851,2018-09-25,Printer paper,ST,1,1.9,1.9,EUR,E108181
EO418855,2018-09-25,Pencil,ST,3,0.2,0.6,EUR,E108395
EO418867,2018-09-25,Printer paper,ST,1,1.9,1.9,EUR,E108459
EO418870,2018-09-25,Paper clips (package),ST,4,4.3,17.2,EUR,E108689
EO418882,2018-09-25,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108713
EO418895,2018-09-26,Pencil,ST,4,0.2,0.8,EUR,E108069
EO418904,2018-09-26,Pen,ST,1,0.5,0.5,EUR,E108317
EO418921,2018-09-26,Pencil,ST,3,0.2,0.6,EUR,E108699
EO418925,2018-09-26,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108791
EO418938,2018-09-27,Printer paper,ST,1,1.9,1.9,EUR,E107741
EO418951,2018-09-27,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107806
EO418969,2018-09-27,Paper clips (package),ST,3,4.3,12.89,EUR,E108060
EO418982,2018-09-27,Notepad,ST,3,0.9,2.7,EUR,E108216
EO418999,2018-09-27,Printer paper,ST,1,1.9,1.9,EUR,E108597
EO419001,2018-09-27,Pencil,ST,5,0.2,1.0,EUR,E108865
EO419014,2018-09-28,Pencil,ST,4,0.2,0.8,EUR,E107543
EO419016,2018-09-28,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107609
EO419030,2018-09-28,Pen,ST,1,0.5,0.5,EUR,E107672
EO419044,2018-09-28,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108152
EO419063,2018-09-28,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108204
EO419074,2018-09-28,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108277
EO419089,2018-09-28,Pencil,ST,3,0.2,0.6,EUR,E108317
EO419104,2018-09-28,Notepad,ST,2,0.9,1.8,EUR,E108543
EO419110,2018-09-29,Pencil,ST,5,0.2,1.0,EUR,E107596
EO419113,2018-09-29,Pencil,ST,4,0.2,0.8,EUR,E107683
EO419127,2018-09-29,Notepad,ST,4,0.9,3.6,EUR,E107903
EO419128,2018-09-29,Pencil,ST,3,0.2,0.6,EUR,E108016
EO419148,2018-09-29,Printer paper,ST,1,1.9,1.9,EUR,E108022
EO419165,2018-09-29,Pencil,ST,3,0.2,0.6,EUR,E108260
EO419184,2018-09-29,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108775
EO419195,2018-09-29,Pencil,ST,3,0.2,0.6,EUR,E108850
EO419215,2018-09-30,Notepad,ST,2,0.9,1.8,EUR,E107615
EO419221,2018-09-30,Printer paper,ST,1,1.9,1.9,EUR,E107775
EO419235,2018-09-30,Notepad,ST,3,0.9,2.7,EUR,E108152
EO419239,2018-09-30,Notepad,ST,3,0.9,2.7,EUR,E108194
EO419255,2018-09-30,Pen,ST,1,0.5,0.5,EUR,E108395
EO419265,2018-09-30,Paper clips (package),ST,3,4.3,12.89,EUR,E108416
EO419269,2018-09-30,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108462
EO419286,2018-09-30,Notepad,ST,2,0.9,1.8,EUR,E108713
EO419296,2018-10-01,Pencil,ST,4,0.2,0.8,EUR,E107623
EO419299,2018-10-01,Paper clips (package),ST,5,4.3,21.5,EUR,E107683
EO419305,2018-10-01,Pen,ST,1,0.5,0.5,EUR,E107702
EO419312,2018-10-01,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108101
EO419312,2018-10-01,Pencil,ST,3,0.2,0.6,EUR,E108173
EO419315,2018-10-01,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108252
EO419319,2018-10-02,Notepad,ST,2,0.9,1.8,EUR,E107559
EO419328,2018-10-02,Pencil,ST,4,0.2,0.8,EUR,E107792
EO419341,2018-10-02,Notepad,ST,4,0.9,3.6,EUR,E107859
EO419350,2018-10-02,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107903
EO419369,2018-10-02,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107936
EO419371,2018-10-02,Paper clips (package),ST,5,4.3,21.5,EUR,E108031
EO419383,2018-10-02,Printer paper,ST,1,1.9,1.9,EUR,E108329
EO419389,2018-10-02,Notepad,ST,3,0.9,2.7,EUR,E108643
EO419401,2018-10-02,Notepad,ST,3,0.9,2.7,EUR,E108806
EO419410,2018-10-02,Paper clips (package),ST,3,4.3,12.89,EUR,E108865
EO419427,2018-10-03,Printer paper,ST,1,1.9,1.9,EUR,E107609
EO419432,2018-10-03,Pencil,ST,3,0.2,0.6,EUR,E107639
EO419440,2018-10-03,Notepad,ST,2,0.9,1.8,EUR,E107728
EO419450,2018-10-03,Paper clips (package),ST,4,4.3,17.2,EUR,E108067
EO419459,2018-10-03,Pen,ST,1,0.5,0.5,EUR,E108423
EO419467,2018-10-03,Notepad,ST,2,0.9,1.8,EUR,E108536
EO419483,2018-10-03,Notepad,ST,3,0.9,2.7,EUR,E108564
EO419493,2018-10-03,Paper clips (package),ST,3,4.3,12.89,EUR,E108757
EO419505,2018-10-03,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108791
EO419510,2018-10-03,Pencil,ST,4,0.2,0.8,EUR,E108834
EO419510,2018-10-04,Notepad,ST,4,0.9,3.6,EUR,E107579
EO419524,2018-10-04,Pen,ST,1,0.5,0.5,EUR,E107652
EO419538,2018-10-04,Notepad,ST,3,0.9,2.7,EUR,E108050
EO419548,2018-10-04,Pencil,ST,4,0.2,0.8,EUR,E108233
EO419566,2018-10-04,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108758
EO419575,2018-10-04,Printer paper,ST,1,1.9,1.9,EUR,E108865
EO419593,2018-10-05,Pencil,ST,3,0.2,0.6,EUR,E107641
EO419612,2018-10-05,Paper clips (package),ST,3,4.3,12.89,EUR,E107799
EO419616,2018-10-05,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108011
EO419636,2018-10-05,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108119
EO419643,2018-10-05,Notepad,ST,2,0.9,1.8,EUR,E108352
EO419655,2018-10-05,Pen,ST,1,0.5,0.5,EUR,E108758
EO419660,2018-10-06,Paper clips (package),ST,3,4.3,12.89,EUR,E107590
EO419667,2018-10-06,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108429
EO419682,2018-10-06,Printer paper,ST,1,1.9,1.9,EUR,E108435
EO419702,2018-10-06,Notepad,ST,3,0.9,2.7,EUR,E108530
EO419703,2018-10-06,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108551
EO419720,2018-10-06,Notepad,ST,2,0.9,1.8,EUR,E108898
EO419735,2018-10-07,Pen,ST,1,0.5,0.5,EUR,E108119
EO419750,2018-10-07,Paper clips (package),ST,3,4.3,12.89,EUR,E108445
EO419770,2018-10-07,Notepad,ST,2,0.9,1.8,EUR,E108474
EO419777,2018-10-07,Pen,ST,1,0.5,0.5,EUR,E108573
EO419783,2018-10-07,Pen,ST,1,0.5,0.5,EUR,E108597
EO419801,2018-10-07,Notepad,ST,3,0.9,2.7,EUR,E108757
EO419803,2018-10-07,Pencil,ST,3,0.2,0.6,EUR,E108934
EO419809,2018-10-08,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107747
EO419810,2018-10-08,Pencil,ST,5,0.2,1.0,EUR,E107965
EO419824,2018-10-08,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108135
EO419840,2018-10-08,Notepad,ST,2,0.9,1.8,EUR,E108181
EO419842,2018-10-08,Paper clips (package),ST,5,4.3,21.5,EUR,E108238
EO419855,2018-10-09,Notepad,ST,3,0.9,2.7,EUR,E107567
EO419861,2018-10-09,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107683
EO419865,2018-10-09,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107855
EO419866,2018-10-09,Paper clips (package),ST,3,4.3,12.89,EUR,E107896
EO419874,2018-10-09,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107903
EO419887,2018-10-09,Pencil,ST,3,0.2,0.6,EUR,E108165
EO419899,2018-10-09,Pen,ST,1,0.5,0.5,EUR,E108370
EO419914,2018-10-09,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108518
EO419932,2018-10-09,Pen,ST,1,0.5,0.5,EUR,E108587
EO419935,2018-10-09,Pencil,ST,4,0.2,0.8,EUR,E108631
EO419936,2018-10-09,Pencil,ST,5,0.2,1.0,EUR,E108676
EO419950,2018-10-09,Printer paper,ST,1,1.9,1.9,EUR,E108791
EO419965,2018-10-10,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107830
EO419984,2018-10-10,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107875
EO419998,2018-10-10,Paper clips (package),ST,3,4.3,12.89,EUR,E107936
EO420017,2018-10-10,Notepad,ST,4,0.9,3.6,EUR,E107938
EO420026,2018-10-10,Notepad,ST,3,0.9,2.7,EUR,E107998
EO420032,2018-10-10,Notepad,ST,4,0.9,3.6,EUR,E108130
EO420047,2018-10-10,Printer paper,ST,1,1.9,1.9,EUR,E108370
EO420049,2018-10-10,Paper clips (package),ST,3,4.3,12.89,EUR,E108427
EO420054,2018-10-10,Pencil,ST,3,0.2,0.6,EUR,E108530
EO420058,2018-10-10,Notepad,ST,3,0.9,2.7,EUR,E108587
EO420064,2018-10-10,Notepad,ST,3,0.9,2.7,EUR,E108631
EO420066,2018-10-10,Paper clips (package),ST,3,4.3,12.89,EUR,E108824
EO420082,2018-10-11,Pen,ST,1,0.5,0.5,EUR,E108402
EO420091,2018-10-11,Paper clips (package),ST,3,4.3,12.89,EUR,E108873
EO420106,2018-10-12,Pen,ST,1,0.5,0.5,EUR,E107639
EO420124,2018-10-12,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107768
EO420126,2018-10-12,Printer paper,ST,1,1.9,1.9,EUR,E107869
EO420127,2018-10-12,Pen,ST,1,0.5,0.5,EUR,E108002
EO420132,2018-10-12,Notepad,ST,3,0.9,2.7,EUR,E108427
EO420137,2018-10-12,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108477
EO420149,2018-10-12,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108502
EO420159,2018-10-12,Notepad,ST,2,0.9,1.8,EUR,E108783
EO420179,2018-10-12,Printer paper,ST,1,1.9,1.9,EUR,E108909
EO420192,2018-10-12,Notepad,ST,3,0.9,2.7,EUR,E108919
EO420211,2018-10-13,Printer paper,ST,1,1.9,1.9,EUR,E107662
EO420225,2018-10-13,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107821
EO420244,2018-10-13,Printer paper,ST,1,1.9,1.9,EUR,E107821
EO420261,2018-10-13,Paper clips (package),ST,4,4.3,17.2,EUR,E108119
EO420261,2018-10-13,Pencil,ST,5,0.2,1.0,EUR,E108416
EO420270,2018-10-13,Pencil,ST,3,0.2,0.6,EUR,E108523
EO420273,2018-10-13,Pencil,ST,4,0.2,0.8,EUR,E108643
EO420281,2018-10-13,Notepad,ST,2,0.9,1.8,EUR,E108651
EO420289,2018-10-13,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108873
EO420300,2018-10-14,Pencil,ST,5,0.2,1.0,EUR,E107596
EO420305,2018-10-14,Printer paper,ST,1,1.9,1.9,EUR,E107747
EO420323,2018-10-14,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108022
EO420326,2018-10-14,Paper clips (package),ST,4,4.3,17.2,EUR,E108039
EO420345,2018-10-14,Pencil,ST,3,0.2,0.6,EUR,E108365
EO420348,2018-10-14,Notepad,ST,2,0.9,1.8,EUR,E108416
EO420361,2018-10-14,Notepad,ST,4,0.9,3.6,EUR,E108445
EO420373,2018-10-14,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108573
EO420393,2018-10-14,Paper clips (package),ST,3,4.3,12.89,EUR,E108622
EO420394,2018-10-15,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107903
EO420398,2018-10-15,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107938
EO420412,2018-10-15,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108435
EO420430,2018-10-16,Printer paper,ST,1,1.9,1.9,EUR,E107704
EO420449,2018-10-16,Paper clips (package),ST,4,4.3,17.2,EUR,E108031
EO420469,2018-10-16,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108365
EO420483,2018-10-16,Pencil,ST,4,0.2,0.8,EUR,E108532
EO420494,2018-10-17,Pencil,ST,3,0.2,0.6,EUR,E107543
EO420502,2018-10-17,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107543
EO420510,2018-10-17,Pen,ST,1,0.5,0.5,EUR,E108270
EO420525,2018-10-17,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108765
EO420542,2018-10-18,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107855
EO420543,2018-10-18,Paper clips (package),ST,3,4.3,12.89,EUR,E108101
EO420552,2018-10-18,Pen,ST,1,0.5,0.5,EUR,E108445
EO420569,2018-10-18,Pencil,ST,4,0.2,0.8,EUR,E108496
EO420583,2018-10-18,Notepad,ST,3,0.9,2.7,EUR,E108510
EO420587,2018-10-18,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108564
EO420594,2018-10-18,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108699
EO420594,2018-10-19,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107667
EO420602,2018-10-19,Notepad,ST,2,0.9,1.8,EUR,E108262
EO420606,2018-10-19,Pencil,ST,4,0.2,0.8,EUR,E108302
EO420608,2018-10-19,Notepad,ST,3,0.9,2.7,EUR,E108329
EO420619,2018-10-19,Notepad,ST,4,0.9,3.6,EUR,E108338
EO420630,2018-10-19,Pencil,ST,4,0.2,0.8,EUR,E108423
EO420640,2018-10-19,Pencil,ST,3,0.2,0.6,EUR,E108559
EO420652,2018-10-19,Pencil,ST,3,0.2,0.6,EUR,E108660
EO420655,2018-10-19,Pencil,ST,4,0.2,0.8,EUR,E108676
EO420672,2018-10-20,Notepad,ST,4,0.9,3.6,EUR,E107882
EO420677,2018-10-20,Printer paper,ST,1,1.9,1.9,EUR,E108039
EO420680,2018-10-20,Printer paper,ST,1,1.9,1.9,EUR,E108447
EO420681,2018-10-20,Notepad,ST,2,0.9,1.8,EUR,E108502
EO420685,2018-10-20,Notepad,ST,3,0.9,2.7,EUR,E108587
EO420690,2018-10-20,Pen,ST,1,0.5,0.5,EUR,E108645
EO420692,2018-10-20,Pen,ST,1,0.5,0.5,EUR,E108850
EO420707,2018-10-21,Pencil,ST,4,0.2,0.8,EUR,E107805
EO420718,2018-10-21,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107965
EO420725,2018-10-21,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108095
EO420737,2018-10-21,Notepad,ST,3,0.9,2.7,EUR,E108429
