FinanceProcessId,BranchId,Date,ProcessType,Costs,Currency
FP113596,B100015,2018-09-01,Water bill,678.05,EUR
FP113597,B100015,2018-09-01,Heating costs,417.53,EUR
FP113598,B100014,2018-09-04,Window replacement,1104.4,EUR
FP113599,B100014,2018-09-05,Smoke detector control,636.72,EUR
FP113600,B100001,2018-09-08,Minor repairs,40.0,EUR
FP113601,B100007,2018-09-08,Ventilation repair,1642.2,EUR
FP113602,B100014,2018-09-09,Smoke detector control,553.22,EUR
FP113603,B100012,2018-09-11,Technical support,335.8,EUR
FP113604,B100013,2018-09-12,Smoke detector control,595.95,EUR
FP113605,B100005,2018-09-15,Smoke detector control,604.8,EUR
FP113606,B100001,2018-09-17,Ventilation repair,734.85,EUR
FP113607,B100011,2018-09-17,Smoke detector control,512.31,EUR
FP113608,B100008,2018-09-19,Ventilation repair,1746.78,EUR
FP113609,B100005,2018-09-20,Vehicle repair,2716.71,EUR
FP113610,B100013,2018-09-20,Vehicle repair,2054.93,EUR
FP113611,B100003,2018-09-21,Technical support,230.04,EUR
FP113612,B100008,2018-09-22,Heating engineer,547.22,EUR
FP113613,B100012,2018-09-22,Window replacement,716.95,EUR
FP113614,B100004,2018-09-23,Construction work,6092.53,EUR
FP113615,B100010,2018-09-26,Technical support,240.11,EUR
FP113616,B100013,2018-09-27,Electrician,540.75,EUR
FP113617,B100001,2018-09-28,Electrician,435.12,EUR
FP113618,B100001,2018-10-01,Electricity prepayment,1825.06,EUR
FP113619,B100001,2018-10-01,Water bill,581.71,EUR
FP113620,B100001,2018-10-01,Heating costs,510.45,EUR
FP113621,B100002,2018-10-01,Electricity prepayment,2150.69,EUR
FP113622,B100002,2018-10-01,Water bill,474.92,EUR
FP113623,B100002,2018-10-01,Heating costs,486.38,EUR
FP113624,B100003,2018-10-01,Electricity prepayment,1931.04,EUR
FP113625,B100003,2018-10-01,Water bill,539.53,EUR
FP113626,B100003,2018-10-01,Heating costs,478.56,EUR
FP113627,B100004,2018-10-01,Electricity prepayment,2256.89,EUR
FP113628,B100004,2018-10-01,Water bill,607.91,EUR
FP113629,B100004,2018-10-01,Heating costs,401.16,EUR
FP113630,B100005,2018-10-01,Electricity prepayment,1668.34,EUR
FP113631,B100005,2018-10-01,Water bill,597.77,EUR
FP113632,B100005,2018-10-01,Heating costs,448.72,EUR
FP113633,B100006,2018-10-01,Electricity prepayment,1666.85,EUR
FP113634,B100006,2018-10-01,Water bill,707.83,EUR
FP113635,B100006,2018-10-01,Heating costs,449.23,EUR
FP113636,B100007,2018-10-01,Electricity prepayment,2016.05,EUR
FP113637,B100007,2018-10-01,Water bill,686.78,EUR
FP113638,B100007,2018-10-01,Heating costs,517.5,EUR
FP113639,B100008,2018-10-01,Electricity prepayment,1452.28,EUR
FP113640,B100008,2018-10-01,Water bill,441.48,EUR
FP113641,B100008,2018-10-01,Heating costs,567.04,EUR
FP113642,B100009,2018-10-01,Electricity prepayment,1612.85,EUR
FP113643,B100009,2018-10-01,Water bill,478.85,EUR
FP113644,B100009,2018-10-01,Heating costs,556.0,EUR
FP113645,B100010,2018-10-01,Electricity prepayment,1576.13,EUR
FP113646,B100010,2018-10-01,Water bill,631.01,EUR
FP113647,B100010,2018-10-01,Heating costs,527.11,EUR
FP113648,B100011,2018-10-01,Electricity prepayment,1468.82,EUR
FP113649,B100011,2018-10-01,Water bill,467.02,EUR
FP113650,B100011,2018-10-01,Heating costs,621.12,EUR
FP113651,B100012,2018-10-01,Electricity prepayment,1799.2,EUR
FP113652,B100012,2018-10-01,Water bill,678.13,EUR
FP113653,B100012,2018-10-01,Heating costs,529.62,EUR
FP113654,B100013,2018-10-01,Electricity prepayment,2025.68,EUR
FP113655,B100013,2018-10-01,Water bill,489.48,EUR
FP113656,B100013,2018-10-01,Heating costs,499.14,EUR
FP113657,B100014,2018-10-01,Electricity prepayment,2144.62,EUR
FP113658,B100014,2018-10-01,Water bill,567.66,EUR
FP113659,B100014,2018-10-01,Heating costs,594.56,EUR
FP113660,B100015,2018-10-01,Electricity prepayment,2054.74,EUR
FP113661,B100015,2018-10-01,Water bill,570.38,EUR
FP113662,B100015,2018-10-01,Heating costs,614.62,EUR
FP113663,B100003,2018-10-01,Window replacement,774.64,EUR
FP113664,B100013,2018-10-03,Window replacement,1135.86,EUR
FP113665,B100013,2018-10-04,Technical support,290.47,EUR
FP113666,B100004,2018-10-06,Construction work,3828.8,EUR
FP113667,B100007,2018-10-07,Minor repairs,102.2,EUR
FP113668,B100002,2018-10-09,Window replacement,1001.52,EUR
FP113669,B100014,2018-10-09,Technical support,347.01,EUR
FP113670,B100007,2018-10-10,Vehicle repair,2057.39,EUR
FP113671,B100009,2018-10-11,Window replacement,898.16,EUR
FP113672,B100006,2018-10-12,Smoke detector control,592.82,EUR
FP113673,B100012,2018-10-12,Smoke detector control,619.43,EUR
FP113674,B100010,2018-10-17,Minor repairs,40.99,EUR
FP113675,B100014,2018-10-22,Smoke detector control,597.71,EUR
FP113676,B100008,2018-10-23,Window replacement,755.96,EUR
FP113677,B100001,2018-10-25,Technical support,313.98,EUR
FP113678,B100004,2018-10-25,Technical support,255.39,EUR
FP113679,B100006,2018-10-29,Construction work,4832.03,EUR
FP113680,B100001,2018-11-01,Electricity prepayment,2033.79,EUR
FP113681,B100001,2018-11-01,Water bill,598.57,EUR
FP113682,B100001,2018-11-01,Heating costs,517.85,EUR
FP113683,B100002,2018-11-01,Electricity prepayment,2177.59,EUR
FP113684,B100002,2018-11-01,Water bill,582.08,EUR
FP113685,B100002,2018-11-01,Heating costs,483.87,EUR
FP113686,B100003,2018-11-01,Electricity prepayment,1533.99,EUR
FP113687,B100003,2018-11-01,Water bill,623.92,EUR
FP113688,B100003,2018-11-01,Heating costs,383.79,EUR
FP113689,B100004,2018-11-01,Electricity prepayment,1482.42,EUR
FP113690,B100004,2018-11-01,Water bill,592.96,EUR
FP113691,B100004,2018-11-01,Heating costs,516.84,EUR
FP113692,B100005,2018-11-01,Electricity prepayment,2160.59,EUR
FP113693,B100005,2018-11-01,Water bill,443.13,EUR
FP113694,B100005,2018-11-01,Heating costs,535.9,EUR
FP113695,B100006,2018-11-01,Electricity prepayment,1945.61,EUR
FP113696,B100006,2018-11-01,Water bill,668.44,EUR
FP113697,B100006,2018-11-01,Heating costs,427.57,EUR
FP113698,B100007,2018-11-01,Electricity prepayment,1619.36,EUR
FP113699,B100007,2018-11-01,Water bill,619.01,EUR
FP113700,B100007,2018-11-01,Heating costs,543.5,EUR
FP113701,B100008,2018-11-01,Electricity prepayment,1813.11,EUR
FP113702,B100008,2018-11-01,Water bill,553.13,EUR
FP113703,B100008,2018-11-01,Heating costs,577.42,EUR
FP113704,B100009,2018-11-01,Electricity prepayment,1865.35,EUR
FP113705,B100009,2018-11-01,Water bill,664.8,EUR
FP113706,B100009,2018-11-01,Heating costs,399.58,EUR
FP113707,B100010,2018-11-01,Electricity prepayment,1931.96,EUR
FP113708,B100010,2018-11-01,Water bill,586.45,EUR
FP113709,B100010,2018-11-01,Heating costs,629.45,EUR
FP113710,B100011,2018-11-01,Electricity prepayment,1872.06,EUR
FP113711,B100011,2018-11-01,Water bill,725.76,EUR
FP113712,B100011,2018-11-01,Heating costs,556.67,EUR
FP113713,B100012,2018-11-01,Electricity prepayment,2354.42,EUR
FP113714,B100012,2018-11-01,Water bill,609.03,EUR
FP113715,B100012,2018-11-01,Heating costs,470.6,EUR
FP113716,B100013,2018-11-01,Electricity prepayment,2268.38,EUR
FP113717,B100013,2018-11-01,Water bill,513.58,EUR
FP113718,B100013,2018-11-01,Heating costs,549.13,EUR
FP113719,B100014,2018-11-01,Electricity prepayment,1892.38,EUR
FP113720,B100014,2018-11-01,Water bill,692.52,EUR
FP113721,B100014,2018-11-01,Heating costs,528.85,EUR
FP113722,B100015,2018-11-01,Electricity prepayment,1774.81,EUR
FP113723,B100015,2018-11-01,Water bill,716.21,EUR
FP113724,B100015,2018-11-01,Heating costs,605.1,EUR
FP113725,B100009,2018-11-02,Ventilation repair,1788.86,EUR
FP113726,B100011,2018-11-02,Smoke detector control,594.65,EUR
FP113727,B100007,2018-11-03,Electrician,391.4,EUR
FP113728,B100012,2018-11-05,Heating engineer,570.34,EUR
FP113729,B100002,2018-11-07,Smoke detector control,621.11,EUR
FP113730,B100013,2018-11-10,Vehicle repair,2223.53,EUR
FP113731,B100004,2018-11-11,Window replacement,1154.18,EUR
FP113732,B100013,2018-11-11,Electrician,505.54,EUR
FP113733,B100014,2018-11-11,Electrician,446.58,EUR
FP113734,B100009,2018-11-16,Smoke detector control,647.33,EUR
FP113735,B100004,2018-11-18,Technical support,250.06,EUR
FP113736,B100005,2018-11-18,Heating engineer,576.97,EUR
FP113737,B100009,2018-11-24,Technical support,343.55,EUR
FP113738,B100011,2018-11-25,Window replacement,913.59,EUR
FP113739,B100002,2018-11-29,Technical support,269.02,EUR
FP113740,B100001,2018-12-01,Electricity prepayment,2076.07,EUR
FP113741,B100001,2018-12-01,Water bill,495.81,EUR
FP113742,B100001,2018-12-01,Heating costs,1084.5,EUR
FP113743,B100002,2018-12-01,Electricity prepayment,1501.01,EUR
FP113744,B100002,2018-12-01,Water bill,652.3,EUR
FP113745,B100002,2018-12-01,Heating costs,1229.95,EUR
FP113746,B100003,2018-12-01,Electricity prepayment,1542.1,EUR
FP113747,B100003,2018-12-01,Water bill,449.07,EUR
FP113748,B100003,2018-12-01,Heating costs,1010.29,EUR
FP113749,B100004,2018-12-01,Electricity prepayment,1456.24,EUR
FP113750,B100004,2018-12-01,Water bill,700.24,EUR
FP113751,B100004,2018-12-01,Heating costs,1340.65,EUR
FP113752,B100005,2018-12-01,Electricity prepayment,1623.28,EUR
FP113753,B100005,2018-12-01,Water bill,699.41,EUR
FP113754,B100005,2018-12-01,Heating costs,1206.74,EUR
FP113755,B100006,2018-12-01,Electricity prepayment,2018.98,EUR
FP113756,B100006,2018-12-01,Water bill,678.81,EUR
FP113757,B100006,2018-12-01,Heating costs,1185.66,EUR
FP113758,B100007,2018-12-01,Electricity prepayment,1967.93,EUR
FP113759,B100007,2018-12-01,Water bill,608.65,EUR
FP113760,B100007,2018-12-01,Heating costs,1141.74,EUR
FP113761,B100008,2018-12-01,Electricity prepayment,1673.64,EUR
FP113762,B100008,2018-12-01,Water bill,631.14,EUR
FP113763,B100008,2018-12-01,Heating costs,1177.93,EUR
FP113764,B100009,2018-12-01,Electricity prepayment,1667.07,EUR
FP113765,B100009,2018-12-01,Water bill,705.43,EUR
FP113766,B100009,2018-12-01,Heating costs,1358.59,EUR
FP113767,B100010,2018-12-01,Electricity prepayment,1920.14,EUR
FP113768,B100010,2018-12-01,Water bill,607.46,EUR
FP113769,B100010,2018-12-01,Heating costs,1392.28,EUR
FP113770,B100011,2018-12-01,Electricity prepayment,1458.03,EUR
FP113771,B100011,2018-12-01,Water bill,483.57,EUR
FP113772,B100011,2018-12-01,Heating costs,1022.28,EUR
FP113773,B100012,2018-12-01,Electricity prepayment,1573.05,EUR
FP113774,B100012,2018-12-01,Water bill,642.59,EUR
FP113775,B100012,2018-12-01,Heating costs,1272.32,EUR
FP113776,B100013,2018-12-01,Electricity prepayment,1921.5,EUR
FP113777,B100013,2018-12-01,Water bill,611.0,EUR
FP113778,B100013,2018-12-01,Heating costs,952.2,EUR
FP113779,B100014,2018-12-01,Electricity prepayment,1805.68,EUR
FP113780,B100014,2018-12-01,Water bill,715.42,EUR
FP113781,B100014,2018-12-01,Heating costs,1349.54,EUR
FP113782,B100015,2018-12-01,Electricity prepayment,2154.78,EUR
FP113783,B100015,2018-12-01,Water bill,551.51,EUR
FP113784,B100015,2018-12-01,Heating costs,1401.1,EUR
FP113785,B100011,2018-12-01,Smoke detector control,647.56,EUR
FP113786,B100009,2018-12-07,Ventilation repair,1634.68,EUR
FP113787,B100002,2018-12-08,Window replacement,587.18,EUR
FP113788,B100015,2018-12-09,Technical support,284.31,EUR
FP113789,B100010,2018-12-13,Plumbing service,4934.59,EUR
FP113790,B100014,2018-12-14,Plumbing service,1949.49,EUR
FP113791,B100008,2018-12-16,Window replacement,834.03,EUR
FP113792,B100014,2018-12-18,Window replacement,639.1,EUR
FP113793,B100007,2018-12-21,Vehicle repair,1647.55,EUR
FP113794,B100010,2018-12-24,Smoke detector control,592.26,EUR
FP113795,B100001,2018-12-26,Plumbing service,2732.78,EUR
FP113796,B100006,2018-12-26,Minor repairs,17.8,EUR
FP113797,B100010,2018-12-26,Heating engineer,543.31,EUR
FP113798,B100003,2018-12-31,Construction work,5025.92,EUR
FP113799,B100004,2018-12-31,Heating engineer,614.19,EUR
FP113800,B100001,2018-12-31,Electricity additional payment,1090.03,EUR
FP113801,B100002,2018-12-31,Electricity additional payment,1397.07,EUR
FP113802,B100003,2018-12-31,Electricity reimbursement,-1355.16,EUR
FP113803,B100004,2018-12-31,Electricity additional payment,1326.94,EUR
FP113804,B100005,2018-12-31,Electricity reimbursement,-1166.82,EUR
FP113805,B100006,2018-12-31,Electricity reimbursement,-988.15,EUR
FP113806,B100007,2018-12-31,Electricity additional payment,1335.06,EUR
FP113807,B100008,2018-12-31,Electricity reimbursement,-976.42,EUR
FP113808,B100009,2018-12-31,Electricity additional payment,1506.64,EUR
FP113809,B100010,2018-12-31,Electricity additional payment,1557.28,EUR
FP113810,B100011,2018-12-31,Electricity additional payment,1228.81,EUR
FP113811,B100012,2018-12-31,Electricity additional payment,1400.65,EUR
FP113812,B100013,2018-12-31,Electricity additional payment,1208.51,EUR
FP113813,B100014,2018-12-31,Electricity reimbursement,-1139.2,EUR
FP113814,B100015,2018-12-31,Electricity reimbursement,-1157.52,EUR
FP113815,B100001,2019-01-01,Office rent,139519.31,EUR
FP113816,B100001,2019-01-01,Electricity prepayment,2133.79,EUR
FP113817,B100001,2019-01-01,Water bill,499.26,EUR
FP113818,B100001,2019-01-01,Heating costs,691.45,EUR
FP113819,B100002,2019-01-01,Office rent,72332.94,EUR
FP113820,B100002,2019-01-01,Electricity prepayment,1885.51,EUR
FP113821,B100002,2019-01-01,Water bill,565.61,EUR
FP113822,B100002,2019-01-01,Heating costs,460.67,EUR
FP113823,B100003,2019-01-01,Office rent,135030.26,EUR
FP113824,B100003,2019-01-01,Electricity prepayment,1948.98,EUR
FP113825,B100003,2019-01-01,Water bill,517.74,EUR
FP113826,B100003,2019-01-01,Heating costs,665.61,EUR
FP113827,B100004,2019-01-01,Office rent,87401.19,EUR
FP113828,B100004,2019-01-01,Electricity prepayment,2105.92,EUR
FP113829,B100004,2019-01-01,Water bill,620.76,EUR
FP113830,B100004,2019-01-01,Heating costs,702.11,EUR
FP113831,B100005,2019-01-01,Office rent,78611.07,EUR
FP113832,B100005,2019-01-01,Electricity prepayment,1568.28,EUR
FP113833,B100005,2019-01-01,Water bill,720.53,EUR
FP113834,B100005,2019-01-01,Heating costs,521.5,EUR
FP113835,B100006,2019-01-01,Office rent,84997.67,EUR
FP113836,B100006,2019-01-01,Electricity prepayment,1778.17,EUR
FP113837,B100006,2019-01-01,Water bill,665.45,EUR
FP113838,B100006,2019-01-01,Heating costs,463.7,EUR
FP113839,B100007,2019-01-01,Office rent,93773.68,EUR
FP113840,B100007,2019-01-01,Electricity prepayment,2038.94,EUR
FP113841,B100007,2019-01-01,Water bill,668.3,EUR
FP113842,B100007,2019-01-01,Heating costs,710.4,EUR
FP113843,B100008,2019-01-01,Office rent,96096.21,EUR
FP113844,B100008,2019-01-01,Electricity prepayment,2379.58,EUR
FP113845,B100008,2019-01-01,Water bill,554.03,EUR
FP113846,B100008,2019-01-01,Heating costs,494.9,EUR
FP113847,B100009,2019-01-01,Office rent,100149.13,EUR
FP113848,B100009,2019-01-01,Electricity prepayment,2059.3,EUR
FP113849,B100009,2019-01-01,Water bill,470.22,EUR
FP113850,B100009,2019-01-01,Heating costs,679.73,EUR
FP113851,B100010,2019-01-01,Office rent,122110.69,EUR
FP113852,B100010,2019-01-01,Electricity prepayment,2046.41,EUR
FP113853,B100010,2019-01-01,Water bill,527.83,EUR
FP113854,B100010,2019-01-01,Heating costs,613.72,EUR
FP113855,B100011,2019-01-01,Office rent,120468.72,EUR
FP113856,B100011,2019-01-01,Electricity prepayment,2185.48,EUR
FP113857,B100011,2019-01-01,Water bill,704.1,EUR
FP113858,B100011,2019-01-01,Heating costs,682.91,EUR
FP113859,B100012,2019-01-01,Office rent,122900.48,EUR
FP113860,B100012,2019-01-01,Electricity prepayment,1665.47,EUR
FP113861,B100012,2019-01-01,Water bill,524.83,EUR
FP113862,B100012,2019-01-01,Heating costs,679.96,EUR
FP113863,B100013,2019-01-01,Office rent,128803.4,EUR
FP113864,B100013,2019-01-01,Electricity prepayment,1771.73,EUR
FP113865,B100013,2019-01-01,Water bill,708.3,EUR
FP113866,B100013,2019-01-01,Heating costs,467.88,EUR
FP113867,B100014,2019-01-01,Office rent,128944.57,EUR
FP113868,B100014,2019-01-01,Electricity prepayment,1890.4,EUR
FP113869,B100014,2019-01-01,Water bill,518.74,EUR
FP113870,B100014,2019-01-01,Heating costs,578.58,EUR
FP113871,B100015,2019-01-01,Office rent,126705.24,EUR
FP113872,B100015,2019-01-01,Electricity prepayment,2289.14,EUR
FP113873,B100015,2019-01-01,Water bill,563.78,EUR
FP113874,B100015,2019-01-01,Heating costs,699.25,EUR
FP113875,B100012,2019-01-04,Technical support,310.28,EUR
FP113876,B100005,2019-01-07,Minor repairs,66.94,EUR
FP113877,B100006,2019-01-08,Plumbing service,2561.13,EUR
FP113878,B100004,2019-01-09,Electrician,361.88,EUR
FP113879,B100014,2019-01-13,Construction work,3874.34,EUR
FP113880,B100003,2019-01-15,Technical support,279.74,EUR
FP113881,B100007,2019-01-17,Smoke detector control,543.0,EUR
FP113882,B100009,2019-01-18,Vehicle repair,2093.17,EUR
FP113883,B100005,2019-01-19,Minor repairs,79.64,EUR
FP113884,B100011,2019-01-20,Vehicle repair,2451.23,EUR
FP113885,B100005,2019-01-24,Construction work,5913.01,EUR
FP113886,B100010,2019-01-27,Window replacement,639.55,EUR
FP113887,B100001,2019-01-28,Electrician,404.87,EUR
FP113888,B100001,2019-02-01,Electricity prepayment,2282.05,EUR
FP113889,B100001,2019-02-01,Water bill,667.32,EUR
FP113890,B100001,2019-02-01,Heating costs,634.06,EUR
FP113891,B100002,2019-02-01,Electricity prepayment,1916.88,EUR
FP113892,B100002,2019-02-01,Water bill,588.4,EUR
FP113893,B100002,2019-02-01,Heating costs,559.62,EUR
FP113894,B100003,2019-02-01,Electricity prepayment,1493.7,EUR
FP113895,B100003,2019-02-01,Water bill,453.83,EUR
FP113896,B100003,2019-02-01,Heating costs,733.47,EUR
FP113897,B100004,2019-02-01,Electricity prepayment,2099.49,EUR
FP113898,B100004,2019-02-01,Water bill,599.32,EUR
FP113899,B100004,2019-02-01,Heating costs,716.95,EUR
FP113900,B100005,2019-02-01,Electricity prepayment,1970.36,EUR
FP113901,B100005,2019-02-01,Water bill,617.66,EUR
FP113902,B100005,2019-02-01,Heating costs,583.69,EUR
FP113903,B100006,2019-02-01,Electricity prepayment,1516.52,EUR
FP113904,B100006,2019-02-01,Water bill,599.31,EUR
FP113905,B100006,2019-02-01,Heating costs,559.91,EUR
FP113906,B100007,2019-02-01,Electricity prepayment,1876.4,EUR
FP113907,B100007,2019-02-01,Water bill,489.01,EUR
FP113908,B100007,2019-02-01,Heating costs,708.78,EUR
FP113909,B100008,2019-02-01,Electricity prepayment,1475.6,EUR
FP113910,B100008,2019-02-01,Water bill,530.86,EUR
FP113911,B100008,2019-02-01,Heating costs,594.2,EUR
FP113912,B100009,2019-02-01,Electricity prepayment,1590.81,EUR
FP113913,B100009,2019-02-01,Water bill,591.1,EUR
FP113914,B100009,2019-02-01,Heating costs,673.28,EUR
FP113915,B100010,2019-02-01,Electricity prepayment,1947.82,EUR
FP113916,B100010,2019-02-01,Water bill,623.31,EUR
FP113917,B100010,2019-02-01,Heating costs,594.49,EUR
FP113918,B100011,2019-02-01,Electricity prepayment,1594.49,EUR
FP113919,B100011,2019-02-01,Water bill,653.99,EUR
FP113920,B100011,2019-02-01,Heating costs,687.71,EUR
FP113921,B100012,2019-02-01,Electricity prepayment,2066.68,EUR
FP113922,B100012,2019-02-01,Water bill,690.11,EUR
FP113923,B100012,2019-02-01,Heating costs,500.79,EUR
FP113924,B100013,2019-02-01,Electricity prepayment,2098.54,EUR
FP113925,B100013,2019-02-01,Water bill,631.66,EUR
FP113926,B100013,2019-02-01,Heating costs,539.65,EUR
FP113927,B100014,2019-02-01,Electricity prepayment,2261.73,EUR
FP113928,B100014,2019-02-01,Water bill,516.82,EUR
FP113929,B100014,2019-02-01,Heating costs,671.27,EUR
FP113930,B100015,2019-02-01,Electricity prepayment,1573.27,EUR
FP113931,B100015,2019-02-01,Water bill,596.44,EUR
FP113932,B100015,2019-02-01,Heating costs,494.62,EUR
FP113933,B100015,2019-02-02,Vehicle repair,3327.49,EUR
FP113934,B100004,2019-02-04,Smoke detector control,586.75,EUR
FP113935,B100015,2019-02-05,Smoke detector control,547.0,EUR
FP113936,B100005,2019-02-06,Window replacement,969.99,EUR
